financial_period,financial_year,period,days,period_end,line,lch_network,ejt_network,operated_kms_network,pct_scheduled,lch_line,ejt_line,operated_kms_line,station_alloc_ridership,period_year,upgrade_year,train_upgrade_year,signalling_upgrade_year,post_upgrade,post_train_upgrade,post_signalling_upgrade
11_13/14,2013/2014,11.0,28.0,2014-02-01,Metropolitan,1522309.9600000004,5.262135097815479,5982702.698265744,0.98146318827781,,0.8616094404064581,563592.808901131,25980023.8519573,2014.0,,2012.0,,0,1,0
11_13/14,2013/2014,11.0,28.0,2014-02-01,Northern,1522309.9600000004,5.262135097815479,5982702.698265744,0.98146318827781,,0.334527381539259,1043837.8142369598,31079380.25654409,2014.0,2014.0,2014.0,2014.0,1,1,1
11_13/14,2013/2014,11.0,28.0,2014-02-01,Piccadilly,1522309.9600000004,5.262135097815479,5982702.698265744,0.98146318827781,,0.6048795111136562,846548.4873894927,21154466.3047845,2014.0,,,,0,0,0
11_13/14,2013/2014,11.0,28.0,2014-02-01,Victoria,1522309.9600000004,5.262135097815479,5982702.698265744,0.98146318827781,,0.4105349353458038,542259.0182345408,9957866.677421909,2014.0,2016.0,2009.0,2016.0,0,1,0
12_13/14,2013/2014,12.0,28.0,2014-03-01,Bakerloo,4932055.700000001,6.73131160509779,5678656.486178231,0.9252460381014196,,0.623631148917165,251386.1394008445,9202878.617793595,2014.0,,,,0,0,0
12_13/14,2013/2014,12.0,28.0,2014-03-01,Central,4932055.700000001,6.73131160509779,5678656.486178231,0.9252460381014196,,0.7767991505156274,886373.1518063647,33023223.27924081,2014.0,,,,0,0,0
12_13/14,2013/2014,12.0,28.0,2014-03-01,Waterloo & City,4932055.700000001,6.73131160509779,5678656.486178231,0.9252460381014196,,0.3813209342597189,24019.91128171668,6666859.43321471,2014.0,,,,0,0,0
12_13/14,2013/2014,12.0,28.0,2014-03-01,Circle & Hammersmith & City,4932055.700000001,6.73131160509779,5678656.486178231,0.9252460381014196,,0.8938361663772388,265270.79998230486,,2014.0,2023.0,2017.0,2023.0,0,0,0
12_13/14,2013/2014,12.0,28.0,2014-03-01,District,4932055.700000001,6.73131160509779,5678656.486178231,0.9252460381014196,,0.7538490057136648,672395.4167168648,41618695.051640965,2014.0,2023.0,2017.0,2023.0,0,0,0
12_13/14,2013/2014,12.0,28.0,2014-03-01,Jubilee,4932055.700000001,6.73131160509779,5678656.486178231,0.9252460381014196,,0.4728636970318618,735244.3947097744,13254115.124317914,2014.0,2011.0,2011.0,2011.0,1,1,1
12_13/14,2013/2014,12.0,28.0,2014-03-01,Metropolitan,4932055.700000001,6.73131160509779,5678656.486178231,0.9252460381014196,,1.1021688948422317,534950.5267506535,25309052.16156584,2014.0,,2012.0,,0,1,0
12_13/14,2013/2014,12.0,28.0,2014-03-01,Northern,4932055.700000001,6.73131160509779,5678656.486178231,0.9252460381014196,,0.427926688258727,990789.058606088,30276710.311901946,2014.0,2014.0,2014.0,2014.0,1,1,1
12_13/14,2013/2014,12.0,28.0,2014-03-01,Piccadilly,4932055.700000001,6.73131160509779,5678656.486178231,0.9252460381014196,,0.7737605358204369,803526.148837754,20608121.61716093,2014.0,,,,0,0,0
12_13/14,2013/2014,12.0,28.0,2014-03-01,Victoria,4932055.700000001,6.73131160509779,5678656.486178231,0.9252460381014196,,0.5251553833611177,514700.9380858651,9700690.368604193,2014.0,2016.0,2009.0,2016.0,0,1,0
13_13/14,2013/2014,13.0,30.0,2014-03-31,Bakerloo,1467235.2000000002,5.14006096193875,6419287.86229113,0.9818123218507876,,0.4762076562865585,284172.84921738773,10442290.69039146,2014.0,,,,0,0,0
13_13/14,2013/2014,13.0,30.0,2014-03-31,Central,1467235.2000000002,5.14006096193875,6419287.86229113,0.9818123218507876,,0.5931674572617789,1001977.2156848063,37470677.52787663,2014.0,,,,0,0,0
13_13/14,2013/2014,13.0,30.0,2014-03-31,Waterloo & City,1467235.2000000002,5.14006096193875,6419287.86229113,0.9818123218507876,,0.2911784453232008,27152.67692619402,7564729.15539739,2014.0,,,,0,0,0
13_13/14,2013/2014,13.0,30.0,2014-03-31,Circle & Hammersmith & City,1467235.2000000002,5.14006096193875,6419287.86229113,0.9818123218507876,,0.6825374688768236,299868.39857127814,,2014.0,2023.0,2017.0,2023.0,0,0,0
13_13/14,2013/2014,13.0,30.0,2014-03-31,District,1467235.2000000002,5.14006096193875,6419287.86229113,0.9818123218507876,,0.5756426195647584,760091.7131889504,47223757.90589166,2014.0,2023.0,2017.0,2023.0,0,0,0
13_13/14,2013/2014,13.0,30.0,2014-03-31,Jubilee,1467235.2000000002,5.14006096193875,6419287.86229113,0.9818123218507876,,0.361080926277546,831137.6872797002,15039133.81020166,2014.0,2011.0,2011.0,2011.0,1,1,1
13_13/14,2013/2014,13.0,30.0,2014-03-31,Metropolitan,1467235.2000000002,5.14006096193875,6419287.86229113,0.9818123218507876,,0.8416213127841713,604720.7524623169,28717588.348754447,2014.0,,2012.0,,0,1,0
13_13/14,2013/2014,13.0,30.0,2014-03-31,Northern,1467235.2000000002,5.14006096193875,6419287.86229113,0.9818123218507876,,0.3267668166222802,1120011.431133659,34354273.63068406,2014.0,2014.0,2014.0,2014.0,1,1,1
13_13/14,2013/2014,13.0,30.0,2014-03-31,Piccadilly,1467235.2000000002,5.14006096193875,6419287.86229113,0.9818123218507876,,0.5908471568969444,908325.0002570836,23383552.630288653,2014.0,,,,0,0,0
13_13/14,2013/2014,13.0,30.0,2014-03-31,Victoria,1467235.2000000002,5.14006096193875,6419287.86229113,0.9818123218507876,,0.4010111020446875,581830.1375697533,11007146.01739818,2014.0,2016.0,2009.0,2016.0,0,1,0
01_14/15,2014/2015,1.0,26.0,2014-04-26,Bakerloo,1232270.3,4.272768486807218,5530730.948036049,0.982580128077298,,0.3958562129951984,244837.68378588228,8769839.906235635,2014.0,,,,0,0,0
01_14/15,2014/2015,1.0,26.0,2014-04-26,Central,1232270.3,4.272768486807218,5530730.948036049,0.982580128077298,,0.4930811594560806,863283.6717867727,30502780.272713345,2014.0,,,,0,0,0
01_14/15,2014/2015,1.0,26.0,2014-04-26,Waterloo & City,1232270.3,4.272768486807218,5530730.948036049,0.982580128077298,,0.2420473403773058,23394.20724219188,6223744.388539911,2014.0,,,,0,0,0
01_14/15,2014/2015,1.0,26.0,2014-04-26,Circle & Hammersmith & City,1232270.3,4.272768486807218,5530730.948036049,0.982580128077298,,0.5673715953326092,258360.6574272304,,2014.0,2023.0,2017.0,2023.0,0,0,0
01_14/15,2014/2015,1.0,26.0,2014-04-26,District,1232270.3,4.272768486807218,5530730.948036049,0.982580128077298,,0.4785133216808653,654879.9261947186,39669365.16439405,2014.0,2023.0,2017.0,2023.0,0,0,0
01_14/15,2014/2015,1.0,26.0,2014-04-26,Jubilee,1232270.3,4.272768486807218,5530730.948036049,0.982580128077298,,0.3001550398740666,716091.7266415103,12615906.06526735,2014.0,2011.0,2011.0,2011.0,1,1,1
01_14/15,2014/2015,1.0,26.0,2014-04-26,Metropolitan,1232270.3,4.272768486807218,5530730.948036049,0.982580128077298,,0.6996129130992161,521015.39178666286,25480631.78489352,2014.0,,2012.0,,0,1,0
01_14/15,2014/2015,1.0,26.0,2014-04-26,Northern,1232270.3,4.272768486807218,5530730.948036049,0.982580128077298,,0.2716308166258338,964979.607895973,29775134.74674429,2014.0,2014.0,2014.0,2014.0,1,1,1
01_14/15,2014/2015,1.0,26.0,2014-04-26,Piccadilly,1232270.3,4.272768486807218,5530730.948036049,0.982580128077298,,0.4911523678809993,782594.7827184178,19630650.024819978,2014.0,,,,0,0,0
01_14/15,2014/2015,1.0,26.0,2014-04-26,Victoria,1232270.3,4.272768486807218,5530730.948036049,0.982580128077298,,0.3333477194850421,501293.2925566884,9601811.623104028,2014.0,2016.0,2009.0,2016.0,0,1,0
02_14/15,2014/2015,2.0,28.0,2014-05-24,Bakerloo,4400900.270000004,5.62,5714976.833078485,0.932880521188958,,0.5206722348524453,252993.9900977792,9105622.064807722,2014.0,,,,0,0,0
02_14/15,2014/2015,2.0,28.0,2014-05-24,Central,4400900.270000004,5.62,5714976.833078485,0.932880521188958,,0.6485528351698412,892042.3414175054,31670679.51738931,2014.0,,,,0,0,0
02_14/15,2014/2015,2.0,28.0,2014-05-24,Waterloo & City,4400900.270000004,5.62,5714976.833078485,0.932880521188958,,0.3183664308329829,24173.54119618478,6462040.907920944,2014.0,,,,0,0,0
02_14/15,2014/2015,2.0,28.0,2014-05-24,Circle & Hammersmith & City,4400900.270000004,5.62,5714976.833078485,0.932880521188958,,0.7462675255199547,266967.45613703365,,2014.0,2023.0,2017.0,2023.0,0,0,0
02_14/15,2014/2015,2.0,28.0,2014-05-24,District,4400900.270000004,5.62,5714976.833078485,0.932880521188958,,0.6293916640112589,676696.0175453776,41188237.25402176,2014.0,2023.0,2017.0,2023.0,0,0,0
02_14/15,2014/2015,2.0,28.0,2014-05-24,Jubilee,4400900.270000004,5.62,5714976.833078485,0.932880521188958,,0.3947958634549731,739946.9738387152,13098947.513712272,2014.0,2011.0,2011.0,2011.0,1,1,1
02_14/15,2014/2015,2.0,28.0,2014-05-24,Metropolitan,4400900.270000004,5.62,5714976.833078485,0.932880521188958,,0.9202053852806824,538372.038291869,26456241.560441244,2014.0,,2012.0,,0,1,0
02_14/15,2014/2015,2.0,28.0,2014-05-24,Northern,4400900.270000004,5.62,5714976.833078485,0.932880521188958,,0.357277768301904,997126.0861056626,30915173.68975027,2014.0,2014.0,2014.0,2014.0,1,1,1
02_14/15,2014/2015,2.0,28.0,2014-05-24,Piccadilly,4400900.270000004,5.62,5714976.833078485,0.932880521188958,,0.6460158831478848,808665.4539780186,20382274.01225678,2014.0,,,,0,0,0
02_14/15,2014/2015,2.0,28.0,2014-05-24,Victoria,4400900.270000004,5.62,5714976.833078485,0.932880521188958,,0.4384544094280723,517992.9344703384,9969448.554619277,2014.0,2016.0,2009.0,2016.0,0,1,0
03_14/15,2014/2015,3.0,28.0,2014-06-21,Bakerloo,1431678.62,4.37,6068517.351354901,0.9813536317326668,,0.4048643534350865,268644.73182297475,9698178.815229047,2014.0,,,,0,0,0
03_14/15,2014/2015,3.0,28.0,2014-06-21,Central,1431678.62,4.37,6068517.351354901,0.9813536317326668,,0.5043017597317092,947225.9617401394,33731678.18446453,2014.0,,,,0,0,0
03_14/15,2014/2015,3.0,28.0,2014-06-21,Waterloo & City,1431678.62,4.37,6068517.351354901,0.9813536317326668,,0.2475553919466432,25668.967430217614,6882564.177416883,2014.0,,,,0,0,0
03_14/15,2014/2015,3.0,28.0,2014-06-21,Circle & Hammersmith & City,1431678.62,4.37,6068517.351354901,0.9813536317326668,,0.5802827556089327,283482.6259377801,,2014.0,2023.0,2017.0,2023.0,0,0,0
03_14/15,2014/2015,3.0,28.0,2014-06-21,District,1431678.62,4.37,6068517.351354901,0.9813536317326668,,0.4894024148984344,718557.8601645555,43868599.76512946,2014.0,2023.0,2017.0,2023.0,0,0,0
03_14/15,2014/2015,3.0,28.0,2014-06-21,Jubilee,1431678.62,4.37,6068517.351354901,0.9813536317326668,,0.3069853956046677,785721.6539938207,13951373.599203307,2014.0,2011.0,2011.0,2011.0,1,1,1
03_14/15,2014/2015,3.0,28.0,2014-06-21,Metropolitan,1431678.62,4.37,6068517.351354901,0.9813536317326668,,0.7155333689815984,571676.8678655542,28177905.870231345,2014.0,,2012.0,,0,1,0
03_14/15,2014/2015,3.0,28.0,2014-06-21,Northern,1431678.62,4.37,6068517.351354901,0.9813536317326668,,0.2778120725052171,1058810.4084686695,32927007.118584342,2014.0,2014.0,2014.0,2014.0,1,1,1
03_14/15,2014/2015,3.0,28.0,2014-06-21,Piccadilly,1431678.62,4.37,6068517.351354901,0.9813536317326668,,0.5023290763979105,858691.2042237319,21708669.28420408,2014.0,,,,0,0,0
03_14/15,2014/2015,3.0,28.0,2014-06-21,Victoria,1431678.62,4.37,6068517.351354901,0.9813536317326668,,0.3409334108898,550037.0697074567,10618219.61023441,2014.0,2016.0,2009.0,2016.0,0,1,0
04_14/15,2014/2015,4.0,28.0,2014-07-19,Bakerloo,1467460.76,4.85,6323488.506889829,0.98,,0.4493345798993522,279931.9464316603,10132720.432204688,2014.0,,,,0,0,0
04_14/15,2014/2015,4.0,28.0,2014-07-19,Central,1467460.76,4.85,6323488.506889829,0.98,,0.5596941726999519,987024.0349818092,35243077.20698636,2014.0,,,,0,0,0
04_14/15,2014/2015,4.0,28.0,2014-07-19,Waterloo & City,1467460.76,4.85,6323488.506889829,0.98,,0.2747468308789976,26747.45924430294,7190947.908380573,2014.0,,,,0,0,0
04_14/15,2014/2015,4.0,28.0,2014-07-19,Circle & Hammersmith & City,1467460.76,4.85,6323488.506889829,0.98,,0.6440209072547651,295393.26053344354,,2014.0,2023.0,2017.0,2023.0,0,0,0
04_14/15,2014/2015,4.0,28.0,2014-07-19,District,1467460.76,4.85,6323488.506889829,0.98,,0.543158286557759,748748.352721021,45834198.93994178,2014.0,2023.0,2017.0,2023.0,0,0,0
04_14/15,2014/2015,4.0,28.0,2014-07-19,Jubilee,1467460.76,4.85,6323488.506889829,0.98,,0.340704615259185,818734.0598993407,14576486.061896736,2014.0,2011.0,2011.0,2011.0,1,1,1
04_14/15,2014/2015,4.0,28.0,2014-07-19,Metropolitan,1467460.76,4.85,6323488.506889829,0.98,,0.7941274232404466,595696.0974653056,29440459.697410755,2014.0,,2012.0,,0,1,0
04_14/15,2014/2015,4.0,28.0,2014-07-19,Northern,1467460.76,4.85,6323488.506889829,0.98,,0.3083268996911449,1103296.7463514132,34402351.63306266,2014.0,2014.0,2014.0,2014.0,1,1,1
04_14/15,2014/2015,4.0,28.0,2014-07-19,Piccadilly,1467460.76,4.85,6323488.506889829,0.98,,0.5575048101899006,894769.4546286223,22681359.15029876,2014.0,,,,0,0,0
04_14/15,2014/2015,4.0,28.0,2014-07-19,Victoria,1467460.76,4.85,6323488.506889829,0.98,,0.3783814743284965,573147.0946329097,11093985.051018843,2014.0,2016.0,2009.0,2016.0,0,1,0
05_14/15,2014/2015,5.0,28.0,2014-08-16,Bakerloo,1528313.41,4.4,6234868.793055721,0.977,,0.4076437425891031,276008.8762847359,9609295.302665848,2014.0,,,,0,0,0
05_14/15,2014/2015,5.0,28.0,2014-08-16,Central,1528313.41,4.4,6234868.793055721,0.977,,0.5077637855422245,973191.5139877138,33422528.384403244,2014.0,,,,0,0,0
05_14/15,2014/2015,5.0,28.0,2014-08-16,Waterloo & City,1528313.41,4.4,6234868.793055721,0.977,,0.2492548568799154,26372.610427635216,6819485.6869924925,2014.0,,,,0,0,0
05_14/15,2014/2015,5.0,28.0,2014-08-16,Circle & Hammersmith & City,1528313.41,4.4,6234868.793055721,0.977,,0.5842663900867973,291253.50979483215,,2014.0,2023.0,2017.0,2023.0,0,0,0
05_14/15,2014/2015,5.0,28.0,2014-08-16,District,1528313.41,4.4,6234868.793055721,0.977,,0.4927621568771422,738255.1155340474,43466545.3884633,2014.0,2023.0,2017.0,2023.0,0,0,0
05_14/15,2014/2015,5.0,28.0,2014-08-16,Jubilee,1528313.41,4.4,6234868.793055721,0.977,,0.3090928468330751,807260.017048553,13823509.686379652,2014.0,2011.0,2011.0,2011.0,1,1,1
05_14/15,2014/2015,5.0,28.0,2014-08-16,Metropolitan,1528313.41,4.4,6234868.793055721,0.977,,0.7204454973727764,587347.7913630723,27919656.22376283,2014.0,,2012.0,,0,1,0
05_14/15,2014/2015,5.0,28.0,2014-08-16,Northern,1528313.41,4.4,6234868.793055721,0.977,,0.2797192492043376,1087834.7364451352,32625232.104259223,2014.0,2014.0,2014.0,2014.0,1,1,1
05_14/15,2014/2015,5.0,28.0,2014-08-16,Piccadilly,1528313.41,4.4,6234868.793055721,0.977,,0.5057775597599099,882229.8235483579,21509709.99341198,2014.0,,,,0,0,0
05_14/15,2014/2015,5.0,28.0,2014-08-16,Victoria,1528313.41,4.4,6234868.793055721,0.977,,0.3432739148547186,565114.7986216372,10520903.95189214,2014.0,2016.0,2009.0,2016.0,0,1,0
06_14/15,2014/2015,6.0,28.0,2014-09-13,Bakerloo,2111445.069999991,4.37,6126215.061421672,0.975,,0.4048643534350865,271198.9283342901,9204381.523211276,2014.0,,,,0,0,0
06_14/15,2014/2015,6.0,28.0,2014-09-13,Central,2111445.069999991,4.37,6126215.061421672,0.975,,0.5043017597317092,956231.9125752308,32014179.295235176,2014.0,,,,0,0,0
06_14/15,2014/2015,6.0,28.0,2014-09-13,Waterloo & City,2111445.069999991,4.37,6126215.061421672,0.975,,0.2475553919466432,25913.02055798389,6532128.1195036,2014.0,,,,0,0,0
06_14/15,2014/2015,6.0,28.0,2014-09-13,Circle & Hammersmith & City,2111445.069999991,4.37,6126215.061421672,0.975,,0.5802827556089327,286177.8968603677,,2014.0,2023.0,2017.0,2023.0,0,0,0
06_14/15,2014/2015,6.0,28.0,2014-09-13,District,2111445.069999991,4.37,6126215.061421672,0.975,,0.4894024148984344,725389.700741351,41634964.33920637,2014.0,2023.0,2017.0,2023.0,0,0,0
06_14/15,2014/2015,6.0,28.0,2014-09-13,Jubilee,2111445.069999991,4.37,6126215.061421672,0.975,,0.3069853956046677,793192.0685218762,13241018.527960775,2014.0,2011.0,2011.0,2011.0,1,1,1
06_14/15,2014/2015,6.0,28.0,2014-09-13,Metropolitan,2111445.069999991,4.37,6126215.061421672,0.975,,0.7155333689815984,577112.2063945974,26743185.61207293,2014.0,,2012.0,,0,1,0
06_14/15,2014/2015,6.0,28.0,2014-09-13,Northern,2111445.069999991,4.37,6126215.061421672,0.975,,0.2778120725052171,1068877.2719917449,31250479.26122261,2014.0,2014.0,2014.0,2014.0,1,1,1
06_14/15,2014/2015,6.0,28.0,2014-09-13,Piccadilly,2111445.069999991,4.37,6126215.061421672,0.975,,0.5023290763979105,866855.3921578943,20603339.89091466,2014.0,,,,0,0,0
06_14/15,2014/2015,6.0,28.0,2014-09-13,Victoria,2111445.069999991,4.37,6126215.061421672,0.975,,0.3409334108898,555266.663286335,10077577.063888462,2014.0,2016.0,2009.0,2016.0,0,1,0
07_14/15,2014/2015,7.0,28.0,2014-10-11,Bakerloo,1787749.74,4.96,6175050.390474557,0.974,,0.4595256734640798,273360.7996971478,10280859.61981002,2014.0,,,,0,0,0
07_14/15,2014/2015,7.0,28.0,2014-10-11,Central,1787749.74,4.96,6175050.390474557,0.974,,0.5723882673385076,963854.5473722932,35758326.87375517,2014.0,,,,0,0,0
07_14/15,2014/2015,7.0,28.0,2014-10-11,Waterloo & City,1787749.74,4.96,6175050.390474557,0.974,,0.2809782023009955,26119.5870714046,7296078.725754558,2014.0,,,,0,0,0
07_14/15,2014/2015,7.0,28.0,2014-10-11,Circle & Hammersmith & City,1787749.74,4.96,6175050.390474557,0.974,,0.658627567006935,288459.1735737574,,2014.0,2023.0,2017.0,2023.0,0,0,0
07_14/15,2014/2015,7.0,28.0,2014-10-11,District,1787749.74,4.96,6175050.390474557,0.974,,0.5554773404796876,731172.1690961359,46504289.56771871,2014.0,2023.0,2017.0,2023.0,0,0,0
07_14/15,2014/2015,7.0,28.0,2014-10-11,Jubilee,1787749.74,4.96,6175050.390474557,0.974,,0.3484319364300118,799515.0257279223,14789592.583269496,2014.0,2011.0,2011.0,2011.0,1,1,1
07_14/15,2014/2015,7.0,28.0,2014-10-11,Metropolitan,1787749.74,4.96,6175050.390474557,0.974,,0.812138560674766,581712.6757247054,29870875.77485828,2014.0,,2012.0,,0,1,0
07_14/15,2014/2015,7.0,28.0,2014-10-11,Northern,1787749.74,4.96,6175050.390474557,0.974,,0.3153198809212533,1077397.863053521,34905309.99027118,2014.0,2014.0,2014.0,2014.0,1,1,1
07_14/15,2014/2015,7.0,28.0,2014-10-11,Piccadilly,1787749.74,4.96,6175050.390474557,0.974,,0.5701492491838983,873765.5590215883,23012957.968285583,2014.0,,,,0,0,0
07_14/15,2014/2015,7.0,28.0,2014-10-11,Victoria,1787749.74,4.96,6175050.390474557,0.974,,0.3869633221998645,559692.9901360804,11256177.814922629,2014.0,2016.0,2009.0,2016.0,0,1,0
08_14/15,2014/2015,8.0,28.0,2014-11-08,Bakerloo,1449503.3400000003,4.65,6245713.387832757,0.981,,0.4308053188725749,276488.95124982693,10725277.182626016,2014.0,,,,0,0,0
08_14/15,2014/2015,8.0,28.0,2014-11-08,Central,1449503.3400000003,4.65,6245713.387832757,0.981,,0.5366140006298509,974884.230861147,37304075.87406159,2014.0,,,,0,0,0
08_14/15,2014/2015,8.0,28.0,2014-11-08,Waterloo & City,1449503.3400000003,4.65,6245713.387832757,0.981,,0.2634170646571833,26418.48152497393,7611471.177876513,2014.0,,,,0,0,0
08_14/15,2014/2015,8.0,28.0,2014-11-08,Circle & Hammersmith & City,1449503.3400000003,4.65,6245713.387832757,0.981,,0.6174633440690017,291760.1004539062,,2014.0,2023.0,2017.0,2023.0,0,0,0
08_14/15,2014/2015,8.0,28.0,2014-11-08,District,1449503.3400000003,4.65,6245713.387832757,0.981,,0.5207600066997071,739539.1966969032,48514561.45104949,2014.0,2023.0,2017.0,2023.0,0,0,0
08_14/15,2014/2015,8.0,28.0,2014-11-08,Jubilee,1449503.3400000003,4.65,6245713.387832757,0.981,,0.3266549404031361,808664.121618379,15428912.147387777,2014.0,2011.0,2011.0,2011.0,1,1,1
08_14/15,2014/2015,8.0,28.0,2014-11-08,Metropolitan,1449503.3400000003,4.65,6245713.387832757,0.981,,0.7613799006325932,588369.3924587704,31162124.00720086,2014.0,,2012.0,,0,1,0
08_14/15,2014/2015,8.0,28.0,2014-11-08,Northern,1449503.3400000003,4.65,6245713.387832757,0.981,,0.295612388363675,1089726.8575615042,36414185.06189674,2014.0,2014.0,2014.0,2014.0,1,1,1
08_14/15,2014/2015,8.0,28.0,2014-11-08,Piccadilly,1449503.3400000003,4.65,6245713.387832757,0.981,,0.5345149211099047,883764.3265594324,24007754.422246058,2014.0,,,,0,0,0
08_14/15,2014/2015,8.0,28.0,2014-11-08,Victoria,1449503.3400000003,4.65,6245713.387832757,0.981,,0.362778114562373,566097.728847913,11742756.106633982,2014.0,2016.0,2009.0,2016.0,0,1,0
09_14/15,2014/2015,9.0,28.0,2014-12-06,Bakerloo,1794841.9099999997,5.37,6188339.8256073445,0.974,,0.4975106585689735,273949.1043077508,10982051.774475256,2014.0,,,,0,0,0
09_14/15,2014/2015,9.0,28.0,2014-12-06,Central,1794841.9099999997,5.37,6188339.8256073445,0.974,,0.6197026200822148,965928.8757866014,38197175.29646085,2014.0,,,,0,0,0
09_14/15,2014/2015,9.0,28.0,2014-12-06,Waterloo & City,1794841.9099999997,5.37,6188339.8256073445,0.974,,0.304204223055715,26175.79949658838,7793697.92799142,2014.0,,,,0,0,0
09_14/15,2014/2015,9.0,28.0,2014-12-06,Circle & Hammersmith & City,1794841.9099999997,5.37,6188339.8256073445,0.974,,0.7130705715377503,289079.9716617502,,2014.0,2023.0,2017.0,2023.0,0,0,0
